GEOID,NAME,COUNTYNAME,PlanningRegion,ARCModelingArea,# Adults 2020,% Adults 2020,# Children 2020,% Children 2020,# Total population 2020,# Non-Hispanic White 2020,% Non-Hispanic Black 2020,# Non-Hispanic Black 2020,% Hispanic all races 2020,% Non-Hispanic other race 2020,# Non-Hispanic other race 2020,% Non-Hispanic White adults 2020,% Non-Hispanic Black adults 2020,# Non-Hispanic White adults 2020,# Non-Hispanic Black adults 2020,# Hispanic adults all races 2020,% Hispanic adults all races 2020,# Non-Hispanic Black children 2020,% Non-Hispanic White children 2020,# Non-Hispanic White children 2020,% Non-Hispanic Black children 2020,% Hispanic children all races 2020,# Hispanic children all races 2020,# Non-Hispanic other race adults 2020,% Non-Hispanic other race adults 2020,# Non-Hispanic other race children 2020,% Non-Hispanic Asian or Pacific Islander 2020,# Non-Hispanic Asian or Pacific Islander 2020,# Non-Hispanic Asian or Pacific Islander adults 2020,% Non-Hispanic Asian or Pacific Islander adults 2020,# Non-Hispanic Asian or Pacific Islander children 2020,% Non-Hispanic Asian or Pacific Islander children 2020,% Non-Hispanic White 2020,# Hispanic all races 2020,% Non-Hispanic other race children 2020
13179010504,Census Tract 105.04,Liberty,Coastal Regional Commission,No,2188,78.2,610,21.8,2798,1157,46.3,1295,6,5.6,156,32.8,37.1,919,1037,112,4,258,8.5,238,9.2,2,55,97,3.5,59,0.8,23,23,0.8,0,0,41.4,167,2.1
13205090402,Census Tract 904.02,Mitchell,Southwest Georgia,No,3220,78.9,860,21.1,4080,1482,54.5,2222,6.2,2.2,88,30.4,42.2,1240,1720,161,3.9,502,5.9,242,12.3,2.3,93,70,1.7,18,0.8,34,29,0.7,5,0.1,36.3,254,0.4
13091960301,Census Tract 9603.01,Dodge,Heart of Georgia Altamaha,No,2675,77.1,796,22.9,3471,1973,35.9,1247,2.8,3,105,46.3,26.8,1607,931,51,1.5,316,10.5,366,9.1,1.3,45,52,1.5,53,1.4,50,34,1,16,0.5,56.8,96,1.5
13245011100,Census Tract 111,Richmond,Central Savannah River Area,No,2046,83.5,403,16.5,2449,277,79.2,1940,2.4,2.5,61,10.5,64.6,258,1581,52,2.1,359,0.8,19,14.7,0.3,8,47,1.9,14,4.5,111,108,4.4,3,0.1,11.3,60,0.6
13051010820,Census Tract 108.20,Chatham,Coastal Regional Commission,No,1865,83.6,365,16.4,2230,1193,28.6,637,7.9,4.8,107,46.4,22.9,1035,510,143,6.4,127,7.1,158,5.7,1.5,34,77,3.5,30,5.2,116,100,4.5,16,0.7,53.5,177,1.3
13279970201,Census Tract 9702.01,Toombs,Heart of Georgia Altamaha,No,1925,75.5,626,24.5,2551,1822,14.1,360,9.9,4,102,57.7,9.6,1471,246,145,5.7,114,13.8,351,4.5,4.2,108,54,2.1,48,0.5,14,9,0.4,5,0.2,71.4,253,1.9
13175951002,Census Tract 9510.02,Laurens,Heart of Georgia Altamaha,No,2740,71.8,1077,28.2,3817,1382,55.6,2121,3.9,4.1,157,28.8,38,1100,1449,92,2.4,672,7.4,282,17.6,1.5,56,91,2.4,66,0.2,9,8,0.2,1,0,36.2,148,1.7
13153020111,Census Tract 201.11,Houston,Middle Georgia,No,3168,77.9,897,22.1,4065,1638,40.1,1629,13.5,4.7,190,34.3,30.2,1395,1227,367,9,402,6,243,9.9,4.5,183,128,3.1,62,1.4,58,51,1.3,7,0.2,40.3,550,1.5
13183970202,Census Tract 9702.02,Long,Coastal Regional Commission,No,2577,72.6,971,27.4,3548,2017,29.4,1042,5.3,7.3,258,42.4,22.1,1506,785,106,3,257,14.4,511,7.2,2.3,82,146,4.1,112,1.2,43,34,1,9,0.3,56.8,188,3.2
13051010504,Census Tract 105.04,Chatham,Coastal Regional Commission,No,4157,83.1,845,16.9,5002,1171,32.5,1626,32.9,1.1,57,21.9,28.9,1097,1446,1067,21.3,180,1.5,74,3.6,11.6,581,48,1,9,10,500,499,10,1,0,23.4,1648,0.2
13051011007,Census Tract 110.07,Chatham,Coastal Regional Commission,No,1806,76.6,552,23.4,2358,1501,7.5,178,24,3.5,83,52.9,6.3,1248,148,335,14.2,30,10.7,253,1.3,9.8,232,53,2.2,30,1.2,29,22,0.9,7,0.3,63.7,567,1.3
13175951001,Census Tract 9510.01,Laurens,Heart of Georgia Altamaha,No,2917,75.1,969,24.9,3886,3092,12.7,494,5,2.5,97,61.7,8.6,2398,335,114,2.9,159,17.9,694,4.1,2.1,80,64,1.6,33,0.2,9,6,0.2,3,0.1,79.6,194,0.8
13153020302,Census Tract 203.02,Houston,Middle Georgia,No,3192,69.2,1424,30.8,4616,809,68.9,3181,9.1,3.4,157,14.9,46.1,689,2129,244,5.3,1052,2.6,120,22.8,3.8,177,94,2,63,1,48,36,0.8,12,0.3,17.5,421,1.4
13177020301,Census Tract 203.01,Lee,Southwest Georgia,No,2823,70.1,1202,29.9,4025,2718,24.2,975,2.4,4.6,185,49.2,16.2,1980,653,60,1.5,322,18.3,738,8,0.9,37,90,2.2,95,1.2,50,40,1,10,0.2,67.5,97,2.4
13215010109,Census Tract 101.09,Muscogee,River Valley,No,1950,80.9,461,19.1,2411,1282,25.6,617,9.2,5.6,136,45,20.6,1086,496,157,6.5,121,8.1,196,5,2.7,64,82,3.4,54,6.4,155,129,5.4,26,1.1,53.2,221,2.2
13071970602,Census Tract 9706.02,Colquitt,Southwest Georgia,No,2873,72.5,1090,27.5,3963,2237,11.2,443,29.5,2,79,44.6,8.7,1769,346,692,17.5,97,11.8,468,2.4,12.1,478,47,1.2,32,0.9,34,19,0.5,15,0.4,56.4,1170,0.8
13205090501,Census Tract 905.01,Mitchell,Southwest Georgia,No,2378,74.8,800,25.2,3178,799,70.5,2239,1.9,2.3,73,19.9,52,634,1651,32,1,588,5.2,165,18.5,0.8,27,53,1.7,20,0.3,8,8,0.3,0,0,25.1,59,0.6
13103030308,Census Tract 303.08,Effingham,Coastal Regional Commission,No,3486,73,1291,27,4777,3109,19.7,939,6,5.3,255,49.3,13.9,2353,662,169,3.5,277,15.8,756,5.8,2.5,118,151,3.2,104,3.9,187,151,3.2,36,0.8,65.1,287,2.2
13023790301,Census Tract 7903.01,Bleckley,Heart of Georgia Altamaha,No,1878,75.4,613,24.6,2491,1563,23.7,591,8.9,1.4,34,48.1,16.4,1198,408,178,7.1,183,14.7,365,7.3,1.7,43,24,1,10,3.3,82,70,2.8,12,0.5,62.7,221,0.4
13039010604,Census Tract 106.04,Camden,Coastal Regional Commission,No,2705,74.1,946,25.9,3651,2057,29.9,1093,7,5.7,209,45.2,20.2,1651,737,167,4.6,356,11.1,406,9.8,2.4,89,119,3.3,90,1,36,31,0.8,5,0.1,56.3,256,2.5
13071970102,Census Tract 9701.02,Colquitt,Southwest Georgia,No,1745,75.7,560,24.3,2305,1293,9.4,217,32.4,1.9,43,43,7.6,991,175,544,23.6,42,13.1,302,1.8,8.8,203,35,1.5,8,0.2,5,0,0,5,0.2,56.1,747,0.3
13031110702,Census Tract 1107.02,Bulloch,Coastal Regional Commission,No,2327,69.6,1016,30.4,3343,2541,10.3,343,5.7,3.6,119,55.3,6.4,1849,214,101,3,129,20.7,692,3.9,2.7,90,71,2.1,48,4.5,149,92,2.8,57,1.7,76,191,1.4
13051010815,Census Tract 108.15,Chatham,Coastal Regional Commission,No,2646,74.3,917,25.7,3563,1363,38.8,1382,15.5,4.7,166,31.5,27.8,1124,992,339,9.5,390,6.7,239,10.9,6,213,113,3.2,53,2.8,100,78,2.2,22,0.6,38.3,552,1.5
13145120403,Census Tract 1204.03,Harris,River Valley,No,2890,74.5,988,25.5,3878,2644,19,738,6,5.5,214,50.6,15.5,1963,603,155,4,135,17.6,681,3.5,2,79,131,3.4,83,1.2,48,38,1,10,0.3,68.2,234,2.1
13215010303,Census Tract 103.03,Muscogee,River Valley,No,4167,79.3,1085,20.7,5252,3588,13.3,700,7.2,5.4,282,55.9,10.1,2936,530,257,4.9,170,12.4,652,3.2,2.3,122,209,4,73,5.8,303,235,4.5,68,1.3,68.3,379,1.4
13131950501,Census Tract 9505.01,Grady,Southwest Georgia,No,1894,74.7,641,25.3,2535,1402,23.5,595,18.7,2.3,59,46.4,17.4,1177,442,242,9.5,153,8.9,225,6,9.2,233,30,1.2,29,0.2,4,3,0.1,1,0,55.3,475,1.1
13185011404,Census Tract 114.04,Lowndes,Southern Georgia,No,2949,71.2,1195,28.8,4144,2643,20.1,834,12.1,3.6,148,48.5,13.6,2008,562,271,6.5,272,15.3,635,6.6,5.6,232,94,2.3,54,0.4,16,14,0.3,2,0,63.8,503,1.3
13103030207,Census Tract 302.07,Effingham,Coastal Regional Commission,No,1978,76.2,617,23.8,2595,2215,6.6,170,3.7,4,103,65.5,5.3,1699,137,62,2.4,33,19.9,516,1.3,1.3,33,68,2.6,35,0.5,12,12,0.5,0,0,85.4,95,1.3
13127000303,Census Tract 3.03,Glynn,Coastal Regional Commission,No,3030,83.9,582,16.1,3612,3358,0.6,23,3.4,2.2,78,78.5,0.5,2837,18,96,2.7,5,14.4,521,0.1,0.7,26,58,1.6,20,0.9,31,21,0.6,10,0.3,93,122,0.6
13131950502,Census Tract 9505.02,Grady,Southwest Georgia,No,3435,74.1,1200,25.9,4635,2313,34.8,1613,11.6,2.9,133,40,25,1856,1157,294,6.3,456,9.9,457,9.8,5.2,242,93,2,40,0.9,40,35,0.8,5,0.1,49.9,536,0.9
13287970201,Census Tract 9702.01,Turner,Southern Georgia,No,2648,74.7,897,25.3,3545,984,67.2,2381,3,2,72,23.3,47.7,827,1691,90,2.5,690,4.4,157,19.5,0.4,15,37,1,35,0.1,3,3,0.1,0,0,27.8,105,1
13039010407,Census Tract 104.07,Camden,Coastal Regional Commission,No,3490,76.3,1085,23.7,4575,3402,10.8,492,7.2,6.2,285,57.8,8.7,2646,396,206,4.5,96,16.5,756,2.1,2.7,124,179,3.9,106,1.4,66,63,1.4,3,0.1,74.4,330,2.3
13051011115,Census Tract 111.15,Chatham,Coastal Regional Commission,No,2486,82.6,523,17.4,3009,2592,2.3,69,2.8,4.5,135,71.5,2,2152,59,73,2.4,10,14.6,440,0.3,0.4,11,90,3,45,4.3,129,112,3.7,17,0.6,86.1,84,1.5
13161960202,Census Tract 9602.02,Jeff Davis,Heart of Georgia Altamaha,No,1717,74.9,574,25.1,2291,1251,34.3,785,7.6,2.9,66,41.7,25.6,956,587,122,5.3,198,12.9,295,8.6,2.3,52,40,1.7,26,0.7,15,12,0.5,3,0.1,54.6,174,1.1
13031110201,Census Tract 1102.01,Bulloch,Coastal Regional Commission,No,3080,77.1,915,22.9,3995,2067,39.6,1582,4.9,3.4,134,42.3,29.3,1690,1172,125,3.1,410,9.4,377,10.3,1.7,69,77,1.9,57,0.5,18,16,0.4,2,0.1,51.7,194,1.4
13205090401,Census Tract 904.01,Mitchell,Southwest Georgia,No,2583,88.3,343,11.7,2926,1396,47.5,1389,2.4,1.6,48,42.8,41.4,1252,1211,60,2.1,178,4.9,144,6.1,0.3,9,36,1.2,12,0.8,24,24,0.8,0,0,47.7,69,0.4
13183970102,Census Tract 9701.02,Long,Coastal Regional Commission,No,4541,66.9,2248,33.1,6789,3561,27.7,1882,9.2,8.1,551,37.5,18,2545,1219,381,5.6,663,15,1016,9.8,3.6,242,269,4,282,2.5,172,127,1.9,45,0.7,52.5,623,4.2
13153021120,Census Tract 211.20,Houston,Middle Georgia,No,4421,75.3,1448,24.7,5869,3321,30,1760,5.5,6,351,45.8,21.2,2686,1246,212,3.6,514,10.8,635,8.8,1.9,113,174,3,177,1.9,112,103,1.8,9,0.2,56.6,325,3
13039010405,Census Tract 104.05,Camden,Coastal Regional Commission,No,4485,73,1661,27,6146,3808,19.7,1209,9.5,7,428,46.7,14.8,2868,909,375,6.1,300,15.3,940,4.9,3.4,206,250,4.1,178,2,120,83,1.4,37,0.6,62,581,2.9
13179010503,Census Tract 105.03,Liberty,Coastal Regional Commission,No,2163,75.1,716,24.9,2879,1630,27.5,792,6.9,7.7,222,44.7,20.3,1287,583,130,4.5,209,11.9,343,7.3,2.4,70,132,4.6,90,1.2,35,31,1.1,4,0.1,56.6,200,3.1
13031110202,Census Tract 1102.02,Bulloch,Coastal Regional Commission,No,3456,75.4,1130,24.6,4586,2478,39.2,1797,2.8,2.5,116,43.2,27.8,1979,1276,82,1.8,521,10.9,499,11.4,1,47,71,1.5,45,1.4,66,48,1,18,0.4,54,129,1
13245010109,Census Tract 101.09,Richmond,Central Savannah River Area,No,2926,84.5,538,15.5,3464,1955,28.3,981,5.7,5.1,178,50.1,22.5,1734,780,146,4.2,201,6.4,221,5.8,1.5,53,132,3.8,46,4.4,151,134,3.9,17,0.5,56.4,199,1.3
13173950202,Census Tract 9502.02,Lanier,Southern Georgia,No,3105,70.8,1279,29.2,4384,2889,17.7,775,9.4,6,263,48.4,12.2,2120,533,263,6,242,17.5,769,5.5,3.4,150,150,3.4,113,1,44,39,0.9,5,0.1,65.9,413,2.6
13051010701,Census Tract 107.01,Chatham,Coastal Regional Commission,No,3562,88.3,470,11.7,4032,2231,33.1,1335,8,3.1,123,50.3,30.2,2028,1216,220,5.5,119,5,203,3,2.5,101,76,1.9,47,0.5,22,22,0.5,0,0,55.3,321,1.2
13027960302,Census Tract 9603.02,Brooks,Southern Georgia,No,1705,77.9,483,22.1,2188,1584,17.9,392,6.3,3.3,72,59.7,12.6,1306,275,74,3.4,117,12.7,278,5.3,2.9,63,47,2.1,25,0.1,3,3,0.1,0,0,72.4,137,1.1
13215010209,Census Tract 102.09,Muscogee,River Valley,No,3280,73.9,1161,26.1,4441,2539,18.3,811,10.6,7.2,318,44.7,12.9,1985,575,294,6.6,236,12.5,554,5.3,3.9,175,193,4.3,125,6.8,304,233,5.2,71,1.6,57.2,469,2.8
13071970101,Census Tract 9701.01,Colquitt,Southwest Georgia,No,2210,72.8,824,27.2,3034,2011,11.1,336,19.1,2.9,88,51.8,8.4,1571,254,317,10.4,82,14.5,440,2.7,8.6,262,52,1.7,36,0.7,20,16,0.5,4,0.1,66.3,579,1.2
13017960502,Census Tract 9605.02,Ben Hill,Southern Georgia,No,3225,79.1,851,20.9,4076,2380,33.9,1380,3.9,2.5,102,47.6,26.3,1942,1074,95,2.3,306,10.7,438,7.5,1.6,66,72,1.8,30,1.3,53,42,1,11,0.3,58.4,161,0.7
13103030404,Census Tract 304.04,Effingham,Coastal Regional Commission,No,2471,69.8,1067,30.2,3538,2929,7,247,4,5.7,200,59.3,4.5,2098,159,93,2.6,88,23.5,831,2.5,1.4,48,107,3,93,0.6,21,14,0.4,7,0.2,82.8,141,2.6
13023790302,Census Tract 7903.02,Bleckley,Heart of Georgia Altamaha,No,2244,76,708,24,2952,2143,19.1,565,3.3,4,117,57.6,13.8,1700,406,52,1.8,159,15,443,5.4,1.5,44,60,2,57,1.1,31,26,0.9,5,0.2,72.6,96,1.9
13075960301,Census Tract 9603.01,Cook,Southern Georgia,No,2344,71.6,932,28.4,3276,1876,31.9,1046,6.6,4,130,43.8,21.4,1434,702,129,3.9,344,13.5,442,10.5,2.7,87,71,2.2,59,0.2,8,8,0.2,0,0,57.3,216,1.8
13031110902,Census Tract 1109.02,Bulloch,Coastal Regional Commission,No,2707,77.4,792,22.6,3499,2990,6.1,215,2.2,5.9,207,66.6,4.9,2330,172,58,1.7,43,18.9,660,1.2,0.5,19,137,3.9,70,0.3,10,10,0.3,0,0,85.5,77,2
13153021205,Census Tract 212.05,Houston,Middle Georgia,No,3252,76.3,1012,23.7,4264,2707,25.2,1074,4.2,4.7,200,50.5,19,2154,809,102,2.4,265,13,553,6.2,1.8,77,101,2.4,99,2.4,104,86,2,18,0.4,63.5,179,2.3
13127000103,Census Tract 1.03,Glynn,Coastal Regional Commission,No,1856,91,184,9,2040,1821,3.4,69,3.1,3.9,80,81.8,3.4,1668,69,50,2.5,0,7.5,153,0,0.7,14,64,3.1,16,0.3,6,5,0.2,1,0,89.3,64,0.8
13299950802,Census Tract 9508.02,Ware,Southern Georgia,No,2210,69.9,953,30.1,3163,985,57.2,1809,6.4,4.9,155,23.8,39.2,753,1241,110,3.5,568,7.3,232,18,2.9,93,96,3,59,0.3,11,10,0.3,1,0,31.1,203,1.9
13245010908,Census Tract 109.08,Richmond,Central Savannah River Area,No,3564,78.2,995,21.8,4559,2524,34.9,1591,3.5,4.9,223,44.5,26.3,2030,1198,125,2.7,393,10.8,494,8.6,0.7,33,151,3.3,72,1.4,63,60,1.3,3,0.1,55.4,158,1.6
13051010707,Census Tract 107.07,Chatham,Coastal Regional Commission,No,2545,71.4,1020,28.6,3565,1325,37.1,1323,10.9,5.9,210,28.7,26.1,1024,932,241,6.8,391,8.4,301,11,4.1,147,134,3.8,76,8.9,319,214,6,105,2.9,37.2,388,2.1
13153021114,Census Tract 211.14,Houston,Middle Georgia,No,5956,71.6,2359,28.4,8315,5413,19.6,1627,6.1,6,500,47.6,14.3,3954,1189,313,3.8,438,17.5,1459,5.3,2.3,194,289,3.5,211,3.2,268,211,2.5,57,0.7,65.1,507,2.5
13205090502,Census Tract 905.02,Mitchell,Southwest Georgia,No,1805,79.4,468,20.6,2273,1796,12.3,280,5.9,2.4,55,63.9,9.9,1453,225,90,4,55,15.1,343,2.4,1.9,44,29,1.3,26,0.4,8,8,0.4,0,0,79,134,1.1
13271950101,Census Tract 9501.01,Telfair,Heart of Georgia Altamaha,No,3887,82.7,813,17.3,4700,1268,36,1692,34.8,2.1,101,21.7,25.9,1018,1216,1587,33.8,476,5.3,250,10.1,1,47,63,1.3,38,0.1,5,3,0.1,2,0,27,1634,0.8
13177020102,Census Tract 201.02,Lee,Southwest Georgia,No,2748,77.2,811,22.8,3559,2651,18.1,643,2.5,4.1,145,58.2,14.3,2072,509,56,1.6,134,16.3,579,3.8,0.9,32,92,2.6,53,0.9,32,19,0.5,13,0.4,74.5,88,1.5
13031110703,Census Tract 1107.03,Bulloch,Coastal Regional Commission,No,2000,71.6,792,28.4,2792,2270,9,250,4.2,4.5,125,59.2,6.6,1653,184,62,2.2,66,22.1,617,2.4,2,56,83,3,42,1,29,18,0.6,11,0.4,81.3,118,1.5
13031110301,Census Tract 1103.01,Bulloch,Coastal Regional Commission,No,3204,77.7,921,22.3,4125,2834,22.5,927,4.1,3.2,134,54.5,16.6,2248,684,136,3.3,243,14.2,586,5.9,0.8,34,90,2.2,44,1.5,60,46,1.1,14,0.3,68.7,170,1.1
13215010705,Census Tract 107.05,Muscogee,River Valley,No,3439,77.8,984,22.2,4423,384,80.7,3569,5.4,4.2,187,7.3,63.2,325,2796,161,3.6,773,1.3,59,17.5,1.8,80,119,2.7,68,0.9,42,38,0.9,4,0.1,8.7,241,1.5
13321950202,Census Tract 9502.02,Worth,Southwest Georgia,No,3279,76.4,1013,23.6,4292,2571,34.1,1465,1.7,2.9,124,47.8,24.8,2052,1064,42,1,401,12.1,519,9.3,0.7,31,83,1.9,41,1.4,59,38,0.9,21,0.5,59.9,73,1
13305970202,Census Tract 9702.02,Wayne,Heart of Georgia Altamaha,No,3218,74.6,1096,25.4,4314,2678,25.9,1119,7.2,4.2,183,48.2,18.9,2078,817,195,4.5,302,13.9,600,7,2.7,116,106,2.5,77,0.5,23,22,0.5,1,0,62.1,311,1.8
13087970302,Census Tract 9703.02,Decatur,Southwest Georgia,No,3223,76.1,1014,23.9,4237,1859,46.4,1965,7.3,2.1,91,35.9,33.8,1523,1434,193,4.6,531,7.9,336,12.5,2.7,115,63,1.5,28,0.3,14,10,0.2,4,0.1,43.9,308,0.7
13177020405,Census Tract 204.05,Lee,Southwest Georgia,No,3256,72.3,1250,27.7,4506,2701,29.3,1319,3.8,3.9,174,45.8,19.4,2064,873,119,2.6,446,14.1,637,9.9,1.2,54,110,2.4,64,3.1,139,90,2,49,1.1,59.9,173,1.4
13001950202,Census Tract 9502.02,Appling,Heart of Georgia Altamaha,No,1665,77.1,494,22.9,2159,900,49.9,1078,5.7,2.4,51,35,37.1,755,801,76,3.5,277,6.7,145,12.8,2.2,47,28,1.3,23,0.3,7,5,0.2,2,0.1,41.7,123,1.1
13275960501,Census Tract 9605.01,Thomas,Southwest Georgia,No,3503,74.6,1192,25.4,4695,2687,32.8,1540,4.7,3.9,182,45.4,23.5,2133,1102,125,2.7,438,11.8,554,9.3,2,94,87,1.9,95,1.4,67,56,1.2,11,0.2,57.2,219,2
13279970302,Census Tract 9703.02,Toombs,Heart of Georgia Altamaha,No,1996,77,595,23,2591,1555,30.7,795,4.9,3,77,48.8,22.8,1264,591,77,3,204,11.2,291,7.9,1.9,50,41,1.6,36,1.4,37,23,0.9,14,0.5,60,127,1.4
13071970902,Census Tract 9709.02,Colquitt,Southwest Georgia,No,2355,72.1,913,27.9,3268,1870,7.5,246,33.2,1.8,60,46.8,5.6,1528,182,615,18.8,64,10.5,342,2,14.4,469,27,0.8,33,0.2,8,3,0.1,5,0.2,57.2,1084,1
13183970201,Census Tract 9702.01,Long,Coastal Regional Commission,No,1423,68.3,660,31.7,2083,1268,25.8,537,6.2,6.4,134,44.3,17.1,922,356,74,3.6,181,16.6,346,8.7,2.7,56,62,3,72,0.7,14,9,0.4,5,0.2,60.9,130,3.5
13173950201,Census Tract 9502.01,Lanier,Southern Georgia,No,2886,76.5,889,23.5,3775,2263,32.2,1217,3,3.9,146,47.1,24.5,1777,924,74,2,293,12.9,486,7.8,1,38,83,2.2,63,1,37,28,0.7,9,0.2,59.9,112,1.7
13269950301,Census Tract 9503.01,Taylor,River Valley,No,1476,77.7,424,22.3,1900,1117,34.1,648,3.4,3,57,48,25.7,912,488,32,1.7,160,10.8,205,8.4,1.7,32,33,1.7,24,0.7,14,11,0.6,3,0.2,58.8,64,1.3
13245010108,Census Tract 101.08,Richmond,Central Savannah River Area,No,1895,81.4,432,18.6,2327,559,61.2,1424,7.5,4,93,21.7,48.8,505,1135,122,5.2,289,2.3,54,12.4,2.3,53,70,3,23,3.3,76,63,2.7,13,0.6,24,175,1
13153020113,Census Tract 201.13,Houston,Middle Georgia,No,3777,72.3,1450,27.7,5227,2522,36.3,1896,9.7,4.3,224,37.7,24.9,1971,1300,315,6,596,10.5,551,11.4,3.7,192,123,2.4,101,1.5,78,68,1.3,10,0.2,48.2,507,1.9
13051010810,Census Tract 108.10,Chatham,Coastal Regional Commission,No,4035,77.1,1198,22.9,5233,2355,35.3,1845,10.2,5.9,311,37.5,26.1,1961,1364,366,7,481,7.5,394,9.2,3.2,168,191,3.6,120,3.6,188,153,2.9,35,0.7,45,534,2.3
13127000602,Census Tract 6.02,Glynn,Coastal Regional Commission,No,1536,81.1,357,18.9,1893,1383,9.9,188,11.4,4.1,77,62.5,6.9,1184,131,136,7.2,57,10.5,199,3,4.2,80,59,3.1,18,1.5,29,26,1.4,3,0.2,73.1,216,1
13103030307,Census Tract 303.07,Effingham,Coastal Regional Commission,No,3590,70.7,1486,29.3,5076,3351,18.1,917,7.8,6.6,333,49.3,12.1,2503,615,235,4.6,302,16.7,848,5.9,3.2,162,176,3.5,157,1.5,78,61,1.2,17,0.3,66,397,3.1
13107970601,Census Tract 9706.01,Emanuel,Heart of Georgia Altamaha,No,1836,73.6,658,26.4,2494,1409,32,797,6.4,2.8,71,44.5,22.6,1109,564,96,3.8,233,12,300,9.3,2.6,64,22,0.9,49,2.3,57,45,1.8,12,0.5,56.5,160,2
13103030209,Census Tract 302.09,Effingham,Coastal Regional Commission,No,2224,75.7,713,24.3,2937,2141,16.6,489,5.7,4.3,126,57,12.6,1673,369,78,2.7,120,15.9,468,4.1,3,88,91,3.1,35,0.5,15,13,0.4,2,0.1,72.9,166,1.2
13031110901,Census Tract 1109.01,Bulloch,Coastal Regional Commission,No,2892,75.6,933,24.4,3825,3195,7.6,292,3.3,4.8,184,64.7,5.6,2473,215,80,2.1,77,18.9,722,2,1.2,45,102,2.7,82,0.8,29,22,0.6,7,0.2,83.5,125,2.1
13229960302,Census Tract 9603.02,Pierce,Southern Georgia,No,2324,75.9,736,24.1,3060,2679,5,154,4,3,91,67.7,3.4,2073,104,82,2.7,50,19.8,606,1.6,1.3,40,51,1.7,40,0.5,14,14,0.5,0,0,87.5,122,1.3
13069010402,Census Tract 104.02,Coffee,Southern Georgia,No,2011,73.1,740,26.9,2751,1438,27.2,749,15.9,3.8,104,41.8,18.2,1151,502,281,10.2,247,10.4,287,9,5.7,157,60,2.2,44,0.8,22,17,0.6,5,0.2,52.3,438,1.6
13039010406,Census Tract 104.06,Camden,Coastal Regional Commission,No,1502,75.3,492,24.7,1994,1671,4.7,93,3.7,5.3,106,64.1,3.9,1278,78,45,2.3,15,19.7,393,0.8,1.4,28,65,3.3,41,2.6,51,36,1.8,15,0.8,83.8,73,2.1
13177020302,Census Tract 203.02,Lee,Southwest Georgia,No,3622,75.3,1189,24.7,4811,3268,22.8,1097,2.3,3,146,51.1,17.8,2458,858,79,1.6,239,16.8,810,5,0.7,32,92,1.9,54,3.9,189,135,2.8,54,1.1,67.9,111,1.1
13039010201,Census Tract 102.01,Camden,Coastal Regional Commission,No,1794,77.6,517,22.4,2311,1362,33.4,773,1.6,5.1,119,46.2,26.7,1068,617,18,0.8,156,12.7,294,6.8,0.9,20,72,3.1,47,0.8,19,19,0.8,0,0,58.9,38,2
13153021204,Census Tract 212.04,Houston,Middle Georgia,No,4964,75.1,1645,24.9,6609,3664,27.8,1834,6.7,5.6,372,43.1,20.3,2847,1344,305,4.6,490,12.4,817,7.4,2.1,136,222,3.4,150,4.5,298,246,3.7,52,0.8,55.4,441,2.3
13071970901,Census Tract 9709.01,Colquitt,Southwest Georgia,No,2059,77.3,606,22.7,2665,2370,2.7,73,4.9,2.7,72,70.2,2.1,1870,56,61,2.3,17,18.8,500,0.6,2.6,69,52,2,20,0.8,20,20,0.8,0,0,88.9,130,0.8
13031110408,Census Tract 1104.08,Bulloch,Coastal Regional Commission,No,3425,93.8,226,6.2,3651,2085,30.6,1116,7.1,3.2,118,55.5,26.9,2027,981,241,6.6,135,1.6,58,3.7,0.5,17,105,2.9,13,2,74,71,1.9,3,0.1,57.1,258,0.4
13127000409,Census Tract 4.09,Glynn,Coastal Regional Commission,No,2111,76,666,24,2777,2047,14.6,406,6.2,5.1,143,57.7,10.7,1603,298,105,3.8,108,16,444,3.9,2.4,66,98,3.5,45,0.4,10,7,0.3,3,0.1,73.7,171,1.6
13127000601,Census Tract 6.01,Glynn,Coastal Regional Commission,No,2875,75.1,952,24.9,3827,2232,26.4,1012,8.7,4.4,168,48.4,17,1852,652,208,5.4,360,9.9,380,9.4,3.2,124,94,2.5,74,2.2,83,69,1.8,14,0.4,58.3,332,1.9
13229960401,Census Tract 9604.01,Pierce,Southern Georgia,No,4395,75.1,1459,24.9,5854,5117,4.1,238,4.5,3.5,203,66.8,3.1,3908,180,145,2.5,58,20.7,1209,1,2,120,144,2.5,59,0.5,31,18,0.3,13,0.2,87.4,265,1
13103030206,Census Tract 302.06,Effingham,Coastal Regional Commission,No,2158,75.9,684,24.1,2842,2188,17,484,2.4,3.6,101,58.3,13.8,1657,393,51,1.8,91,18.7,531,3.2,0.6,17,57,2,44,0,1,0,0,1,0,77,68,1.5
13039010404,Census Tract 104.04,Camden,Coastal Regional Commission,No,4103,68.8,1858,31.2,5961,3337,23.6,1405,9,7.7,457,40.1,16.3,2389,969,336,5.6,436,15.9,948,7.3,3.4,201,237,4,220,3.8,225,172,2.9,53,0.9,56,537,3.7
